"year","county","route","route_num","count"
2014,"orange","orng-04",4,7
2015,"orange","orng-04",4,4
2016,"orange","orng-04",4,3
2017,"orange","orng-04",4,6
2018,"orange","orng-04",4,5
2019,"orange","orng-04",4,4
2020,"orange","orng-04",4,2
2021,"orange","orng-04",4,3
2022,"orange","orng-04",4,4
2023,"orange","orng-04",4,5
2024,"orange","orng-04",4,4
2025,"orange","orng-04",4,8
1999,"orange","orng-05",5,10
2000,"orange","orng-05",5,3
2001,"orange","orng-05",5,12
2002,"orange","orng-05",5,16
2003,"orange","orng-05",5,9
2004,"orange","orng-05",5,14
2005,"orange","orng-05",5,14
2006,"orange","orng-05",5,14
2007,"orange","orng-05",5,9
2008,"orange","orng-05",5,11
2009,"orange","orng-05",5,9
2010,"orange","orng-05",5,13
2011,"orange","orng-05",5,17
2012,"orange","orng-05",5,10
2013,"orange","orng-05",5,11
2014,"orange","orng-05",5,10
2015,"orange","orng-05",5,7
2016,"orange","orng-05",5,6
2017,"orange","orng-05",5,9
2018,"orange","orng-05",5,8
2019,"orange","orng-05",5,12
2020,"orange","orng-05",5,12
2021,"orange","orng-05",5,13
2022,"orange","orng-05",5,9
2023,"orange","orng-05",5,16
2024,"orange","orng-05",5,10
2025,"orange","orng-05",5,11
1999,"orange","orng-06",6,4
2000,"orange","orng-06",6,4
2001,"orange","orng-06",6,5
2002,"orange","orng-06",6,1
2003,"orange","orng-06",6,7
2004,"orange","orng-06",6,3
2005,"orange","orng-06",6,5
2006,"orange","orng-06",6,2
2007,"orange","orng-06",6,9
2008,"orange","orng-06",6,8
2009,"orange","orng-06",6,2
2010,"orange","orng-06",6,8
2011,"orange","orng-06",6,4
2012,"orange","orng-06",6,7
2013,"orange","orng-06",6,4
2014,"orange","orng-06",6,4
2015,"orange","orng-06",6,1
2016,"orange","orng-06",6,4
2017,"orange","orng-06",6,3
2019,"orange","orng-06",6,2
2020,"orange","orng-06",6,0
2021,"orange","orng-06",6,3
2022,"orange","orng-06",6,5
2023,"orange","orng-06",6,2
2024,"orange","orng-06",6,6
2025,"orange","orng-06",6,6
1999,"orange","orng-07",7,16
2000,"orange","orng-07",7,14
2001,"orange","orng-07",7,7
2002,"orange","orng-07",7,21
2003,"orange","orng-07",7,13
2004,"orange","orng-07",7,10
2005,"orange","orng-07",7,11
2006,"orange","orng-07",7,18
2007,"orange","orng-07",7,18
2008,"orange","orng-07",7,14
2009,"orange","orng-07",7,10
2010,"orange","orng-07",7,11
2011,"orange","orng-07",7,16
2012,"orange","orng-07",7,19
2014,"orange","orng-07",7,6
2015,"orange","orng-07",7,12
2016,"orange","orng-07",7,15
2017,"orange","orng-07",7,3
2018,"orange","orng-07",7,8
2019,"orange","orng-07",7,10
2020,"orange","orng-07",7,5
2021,"orange","orng-07",7,9
2022,"orange","orng-07",7,13
2023,"orange","orng-07",7,3
2024,"orange","orng-07",7,4
2025,"orange","orng-07",7,9
1999,"orange","orng-08",8,5
2000,"orange","orng-08",8,2
2001,"orange","orng-08",8,3
2002,"orange","orng-08",8,5
2003,"orange","orng-08",8,1
2004,"orange","orng-08",8,4
2005,"orange","orng-08",8,4
2006,"orange","orng-08",8,3
2007,"orange","orng-08",8,9
2008,"orange","orng-08",8,9
2009,"orange","orng-08",8,9
2010,"orange","orng-08",8,3
2011,"orange","orng-08",8,3
2012,"orange","orng-08",8,7
2013,"orange","orng-08",8,3
2014,"orange","orng-08",8,4
2015,"orange","orng-08",8,4
2016,"orange","orng-08",8,2
2017,"orange","orng-08",8,0
2018,"orange","orng-08",8,1
2019,"orange","orng-08",8,1
2020,"orange","orng-08",8,0
2021,"orange","orng-08",8,0
2022,"orange","orng-08",8,0
2023,"orange","orng-08",8,1
2024,"orange","orng-08",8,5
2025,"orange","orng-08",8,8
1999,"orange","orng-09",9,5
2000,"orange","orng-09",9,4
2001,"orange","orng-09",9,9
2002,"orange","orng-09",9,12
2004,"orange","orng-09",9,4
2005,"orange","orng-09",9,3
2006,"orange","orng-09",9,4
2007,"orange","orng-09",9,9
2008,"orange","orng-09",9,11
2009,"orange","orng-09",9,7
2011,"orange","orng-09",9,13
2012,"orange","orng-09",9,9
2013,"orange","orng-09",9,10
2014,"orange","orng-09",9,9
2015,"orange","orng-09",9,7
2016,"orange","orng-09",9,2
2019,"orange","orng-09",9,2
2020,"orange","orng-09",9,4
2021,"orange","orng-09",9,1
2022,"orange","orng-09",9,2
2023,"orange","orng-09",9,3
2024,"orange","orng-09",9,2
2025,"orange","orng-09",9,1
1999,"orange","orng-10",10,7
2000,"orange","orng-10",10,10
2001,"orange","orng-10",10,10
2002,"orange","orng-10",10,25
2003,"orange","orng-10",10,9
2004,"orange","orng-10",10,7
2005,"orange","orng-10",10,6
2006,"orange","orng-10",10,6
2007,"orange","orng-10",10,8
2008,"orange","orng-10",10,6
2009,"orange","orng-10",10,1
2012,"orange","orng-10",10,13
2013,"orange","orng-10",10,4
2016,"orange","orng-10",10,8
2017,"orange","orng-10",10,0
2018,"orange","orng-10",10,3
2019,"orange","orng-10",10,4
2020,"orange","orng-10",10,5
2021,"orange","orng-10",10,4
2023,"orange","orng-10",10,7
2024,"orange","orng-10",10,11
2025,"orange","orng-10",10,7
1999,"orange","orng-11",11,9
2000,"orange","orng-11",11,11
2001,"orange","orng-11",11,11
2002,"orange","orng-11",11,12
2003,"orange","orng-11",11,8
2004,"orange","orng-11",11,9
2005,"orange","orng-11",11,5
2006,"orange","orng-11",11,13
2007,"orange","orng-11",11,9
2008,"orange","orng-11",11,9
2009,"orange","orng-11",11,9
2017,"orange","orng-11",11,4
2018,"orange","orng-11",11,4
2019,"orange","orng-11",11,2
2020,"orange","orng-11",11,3
2021,"orange","orng-11",11,4
2022,"orange","orng-11",11,3
2023,"orange","orng-11",11,6
2024,"orange","orng-11",11,8
2025,"orange","orng-11",11,3
1999,"orange","orng-12",12,8
2000,"orange","orng-12",12,6
2001,"orange","orng-12",12,10
2002,"orange","orng-12",12,13
2003,"orange","orng-12",12,9
2004,"orange","orng-12",12,16
2005,"orange","orng-12",12,6
2006,"orange","orng-12",12,9
2007,"orange","orng-12",12,3
2008,"orange","orng-12",12,10
2009,"orange","orng-12",12,11
2010,"orange","orng-12",12,8
2011,"orange","orng-12",12,7
2012,"orange","orng-12",12,8
2013,"orange","orng-12",12,1
2014,"orange","orng-12",12,10
2015,"orange","orng-12",12,5
2016,"orange","orng-12",12,7
2017,"orange","orng-12",12,3
2018,"orange","orng-12",12,3
2019,"orange","orng-12",12,1
2020,"orange","orng-12",12,9
2021,"orange","orng-12",12,2
2022,"orange","orng-12",12,8
2023,"orange","orng-12",12,2
2024,"orange","orng-12",12,8
2025,"orange","orng-12",12,2
2000,"chatham","cthm-01",1,3
2001,"chatham","cthm-01",1,3
2002,"chatham","cthm-01",1,6
2003,"chatham","cthm-01",1,7
2004,"chatham","cthm-01",1,2
2005,"chatham","cthm-01",1,4
2006,"chatham","cthm-01",1,7
2007,"chatham","cthm-01",1,9
2008,"chatham","cthm-01",1,5
2009,"chatham","cthm-01",1,4
2010,"chatham","cthm-01",1,5
2011,"chatham","cthm-01",1,10
2012,"chatham","cthm-01",1,8
2013,"chatham","cthm-01",1,6
2014,"chatham","cthm-01",1,2
2015,"chatham","cthm-01",1,3
2016,"chatham","cthm-01",1,3
2017,"chatham","cthm-01",1,2
2018,"chatham","cthm-01",1,3
2019,"chatham","cthm-01",1,3
2020,"chatham","cthm-01",1,2
2021,"chatham","cthm-01",1,2
2022,"chatham","cthm-01",1,4
2023,"chatham","cthm-01",1,0
2024,"chatham","cthm-01",1,1
2025,"chatham","cthm-01",1,0
2000,"chatham","cthm-02",2,1
2001,"chatham","cthm-02",2,7
2002,"chatham","cthm-02",2,3
2003,"chatham","cthm-02",2,2
2004,"chatham","cthm-02",2,5
2005,"chatham","cthm-02",2,2
2006,"chatham","cthm-02",2,5
2007,"chatham","cthm-02",2,3
2008,"chatham","cthm-02",2,5
2009,"chatham","cthm-02",2,5
2010,"chatham","cthm-02",2,4
2011,"chatham","cthm-02",2,4
2012,"chatham","cthm-02",2,6
2013,"chatham","cthm-02",2,7
2014,"chatham","cthm-02",2,1
2015,"chatham","cthm-02",2,5
2016,"chatham","cthm-02",2,7
2017,"chatham","cthm-02",2,4
2018,"chatham","cthm-02",2,5
2019,"chatham","cthm-02",2,4
2020,"chatham","cthm-02",2,2
2021,"chatham","cthm-02",2,3
2022,"chatham","cthm-02",2,5
2023,"chatham","cthm-02",2,1
2024,"chatham","cthm-02",2,1
2025,"chatham","cthm-02",2,0
2000,"chatham","cthm-03",3,4
2001,"chatham","cthm-03",3,5
2002,"chatham","cthm-03",3,12
2003,"chatham","cthm-03",3,6
2004,"chatham","cthm-03",3,6
2005,"chatham","cthm-03",3,3
2006,"chatham","cthm-03",3,7
2007,"chatham","cthm-03",3,9
2008,"chatham","cthm-03",3,7
2009,"chatham","cthm-03",3,12
2010,"chatham","cthm-03",3,2
2011,"chatham","cthm-03",3,10
2012,"chatham","cthm-03",3,5
2013,"chatham","cthm-03",3,8
2014,"chatham","cthm-03",3,9
2015,"chatham","cthm-03",3,4
2016,"chatham","cthm-03",3,9
2017,"chatham","cthm-03",3,5
2018,"chatham","cthm-03",3,3
2019,"chatham","cthm-03",3,11
2020,"chatham","cthm-03",3,1
2021,"chatham","cthm-03",3,6
2022,"chatham","cthm-03",3,6
2023,"chatham","cthm-03",3,5
2024,"chatham","cthm-03",3,6
2025,"chatham","cthm-03",3,6
2000,"chatham","cthm-04",4,4
2001,"chatham","cthm-04",4,5
2002,"chatham","cthm-04",4,8
2003,"chatham","cthm-04",4,2
2004,"chatham","cthm-04",4,2
2005,"chatham","cthm-04",4,3
2006,"chatham","cthm-04",4,11
2007,"chatham","cthm-04",4,7
2008,"chatham","cthm-04",4,2
2009,"chatham","cthm-04",4,6
2010,"chatham","cthm-04",4,3
2011,"chatham","cthm-04",4,9
2012,"chatham","cthm-04",4,9
2013,"chatham","cthm-04",4,12
2014,"chatham","cthm-04",4,6
2015,"chatham","cthm-04",4,9
2016,"chatham","cthm-04",4,7
2017,"chatham","cthm-04",4,4
2018,"chatham","cthm-04",4,5
2019,"chatham","cthm-04",4,6
2020,"chatham","cthm-04",4,5
2021,"chatham","cthm-04",4,1
2022,"chatham","cthm-04",4,4
2023,"chatham","cthm-04",4,3
2024,"chatham","cthm-04",4,2
2025,"chatham","cthm-04",4,4
2000,"chatham","cthm-05",5,5
2001,"chatham","cthm-05",5,8
2002,"chatham","cthm-05",5,20
2003,"chatham","cthm-05",5,10
2004,"chatham","cthm-05",5,23
2005,"chatham","cthm-05",5,15
2006,"chatham","cthm-05",5,16
2007,"chatham","cthm-05",5,28
2008,"chatham","cthm-05",5,25
2009,"chatham","cthm-05",5,23
2010,"chatham","cthm-05",5,23
2011,"chatham","cthm-05",5,19
2012,"chatham","cthm-05",5,31
2013,"chatham","cthm-05",5,21
2014,"chatham","cthm-05",5,26
2015,"chatham","cthm-05",5,24
2016,"chatham","cthm-05",5,18
2017,"chatham","cthm-05",5,21
2018,"chatham","cthm-05",5,30
2019,"chatham","cthm-05",5,13
2020,"chatham","cthm-05",5,11
2021,"chatham","cthm-05",5,15
2022,"chatham","cthm-05",5,18
2023,"chatham","cthm-05",5,15
2024,"chatham","cthm-05",5,8
2025,"chatham","cthm-05",5,12
2000,"chatham","cthm-06",6,16
2001,"chatham","cthm-06",6,24
2002,"chatham","cthm-06",6,21
2003,"chatham","cthm-06",6,9
2004,"chatham","cthm-06",6,10
2005,"chatham","cthm-06",6,3
2006,"chatham","cthm-06",6,7
2007,"chatham","cthm-06",6,22
2008,"chatham","cthm-06",6,7
2009,"chatham","cthm-06",6,24
2010,"chatham","cthm-06",6,55
2018,"chatham","cthm-06",6,7
2019,"chatham","cthm-06",6,3
2020,"chatham","cthm-06",6,7
2021,"chatham","cthm-06",6,10
2022,"chatham","cthm-06",6,4
2023,"chatham","cthm-06",6,4
2024,"chatham","cthm-06",6,4
2025,"chatham","cthm-06",6,7
2000,"chatham","cthm-07",7,1
2001,"chatham","cthm-07",7,5
2002,"chatham","cthm-07",7,7
2003,"chatham","cthm-07",7,13
2004,"chatham","cthm-07",7,9
2005,"chatham","cthm-07",7,5
2006,"chatham","cthm-07",7,6
2007,"chatham","cthm-07",7,6
2008,"chatham","cthm-07",7,8
2009,"chatham","cthm-07",7,8
2010,"chatham","cthm-07",7,7
2011,"chatham","cthm-07",7,12
2012,"chatham","cthm-07",7,10
2013,"chatham","cthm-07",7,13
2014,"chatham","cthm-07",7,13
2015,"chatham","cthm-07",7,6
2016,"chatham","cthm-07",7,9
2017,"chatham","cthm-07",7,11
2018,"chatham","cthm-07",7,7
2019,"chatham","cthm-07",7,11
2020,"chatham","cthm-07",7,4
2021,"chatham","cthm-07",7,5
2022,"chatham","cthm-07",7,8
2023,"chatham","cthm-07",7,7
2024,"chatham","cthm-07",7,11
2025,"chatham","cthm-07",7,6
2000,"chatham","cthm-08",8,7
2001,"chatham","cthm-08",8,6
2002,"chatham","cthm-08",8,5
2003,"chatham","cthm-08",8,5
2004,"chatham","cthm-08",8,7
2005,"chatham","cthm-08",8,4
2006,"chatham","cthm-08",8,7
2007,"chatham","cthm-08",8,5
2008,"chatham","cthm-08",8,6
2009,"chatham","cthm-08",8,4
2010,"chatham","cthm-08",8,7
2011,"chatham","cthm-08",8,9
2012,"chatham","cthm-08",8,8
2013,"chatham","cthm-08",8,4
2014,"chatham","cthm-08",8,5
2015,"chatham","cthm-08",8,4
2016,"chatham","cthm-08",8,6
2017,"chatham","cthm-08",8,4
2019,"chatham","cthm-08",8,10
2020,"chatham","cthm-08",8,9
2021,"chatham","cthm-08",8,9
2022,"chatham","cthm-08",8,5
2023,"chatham","cthm-08",8,7
2024,"chatham","cthm-08",8,10
2025,"chatham","cthm-08",8,5
2000,"chatham","cthm-09",9,1
2001,"chatham","cthm-09",9,5
2002,"chatham","cthm-09",9,5
2003,"chatham","cthm-09",9,2
2005,"chatham","cthm-09",9,9
2006,"chatham","cthm-09",9,2
2007,"chatham","cthm-09",9,3
2008,"chatham","cthm-09",9,1
2009,"chatham","cthm-09",9,3
2010,"chatham","cthm-09",9,0
2011,"chatham","cthm-09",9,2
2012,"chatham","cthm-09",9,7
2013,"chatham","cthm-09",9,5
2014,"chatham","cthm-09",9,6
2015,"chatham","cthm-09",9,3
2016,"chatham","cthm-09",9,3
2017,"chatham","cthm-09",9,1
2018,"chatham","cthm-09",9,2
2019,"chatham","cthm-09",9,4
2020,"chatham","cthm-09",9,2
2021,"chatham","cthm-09",9,6
2022,"chatham","cthm-09",9,4
2023,"chatham","cthm-09",9,6
2024,"chatham","cthm-09",9,4
2025,"chatham","cthm-09",9,4
2000,"chatham","cthm-10",10,10
2001,"chatham","cthm-10",10,7
2002,"chatham","cthm-10",10,10
2003,"chatham","cthm-10",10,4
2004,"chatham","cthm-10",10,3
2005,"chatham","cthm-10",10,7
2006,"chatham","cthm-10",10,3
2007,"chatham","cthm-10",10,7
2008,"chatham","cthm-10",10,4
2009,"chatham","cthm-10",10,6
2010,"chatham","cthm-10",10,5
2011,"chatham","cthm-10",10,5
2012,"chatham","cthm-10",10,6
2013,"chatham","cthm-10",10,7
2015,"chatham","cthm-10",10,2
2016,"chatham","cthm-10",10,5
2017,"chatham","cthm-10",10,6
2018,"chatham","cthm-10",10,6
2019,"chatham","cthm-10",10,2
2020,"chatham","cthm-10",10,6
2021,"chatham","cthm-10",10,3
2022,"chatham","cthm-10",10,3
2023,"chatham","cthm-10",10,6
2024,"chatham","cthm-10",10,8
2025,"chatham","cthm-10",10,7
2000,"chatham","cthm-11",11,2
2001,"chatham","cthm-11",11,0
2002,"chatham","cthm-11",11,3
2003,"chatham","cthm-11",11,3
2005,"chatham","cthm-11",11,0
2006,"chatham","cthm-11",11,3
2007,"chatham","cthm-11",11,3
2008,"chatham","cthm-11",11,2
2009,"chatham","cthm-11",11,2
2010,"chatham","cthm-11",11,1
2011,"chatham","cthm-11",11,6
2012,"chatham","cthm-11",11,24
2013,"chatham","cthm-11",11,0
2016,"chatham","cthm-11",11,0
2020,"chatham","cthm-11",11,1
2022,"chatham","cthm-11",11,7
2023,"chatham","cthm-11",11,1
2024,"chatham","cthm-11",11,7
2025,"chatham","cthm-11",11,6
2000,"chatham","cthm-12",12,18
2001,"chatham","cthm-12",12,11
2002,"chatham","cthm-12",12,12
2003,"chatham","cthm-12",12,13
2004,"chatham","cthm-12",12,13
2005,"chatham","cthm-12",12,14
2006,"chatham","cthm-12",12,13
2007,"chatham","cthm-12",12,12
2008,"chatham","cthm-12",12,15
2009,"chatham","cthm-12",12,10
2017,"chatham","cthm-12",12,19
2019,"chatham","cthm-12",12,16
2020,"chatham","cthm-12",12,21
2021,"chatham","cthm-12",12,26
2022,"chatham","cthm-12",12,10
2023,"chatham","cthm-12",12,14
2024,"chatham","cthm-12",12,13
2025,"chatham","cthm-12",12,16
2000,"chatham","cthm-13",13,19
2001,"chatham","cthm-13",13,12
2002,"chatham","cthm-13",13,14
2003,"chatham","cthm-13",13,13
2004,"chatham","cthm-13",13,20
2005,"chatham","cthm-13",13,9
2006,"chatham","cthm-13",13,16
2007,"chatham","cthm-13",13,9
2008,"chatham","cthm-13",13,13
2009,"chatham","cthm-13",13,21
2010,"chatham","cthm-13",13,29
2011,"chatham","cthm-13",13,31
2012,"chatham","cthm-13",13,39
2013,"chatham","cthm-13",13,31
2014,"chatham","cthm-13",13,19
2015,"chatham","cthm-13",13,35
2016,"chatham","cthm-13",13,25
2017,"chatham","cthm-13",13,29
2018,"chatham","cthm-13",13,25
2019,"chatham","cthm-13",13,35
2020,"chatham","cthm-13",13,23
2021,"chatham","cthm-13",13,12
2022,"chatham","cthm-13",13,15
2023,"chatham","cthm-13",13,12
2024,"chatham","cthm-13",13,12
2025,"chatham","cthm-13",13,7
2000,"chatham","cthm-14",14,4
2001,"chatham","cthm-14",14,3
2002,"chatham","cthm-14",14,5
2003,"chatham","cthm-14",14,3
2004,"chatham","cthm-14",14,3
2005,"chatham","cthm-14",14,2
2006,"chatham","cthm-14",14,3
2007,"chatham","cthm-14",14,4
2008,"chatham","cthm-14",14,2
2009,"chatham","cthm-14",14,6
2014,"chatham","cthm-14",14,2
2015,"chatham","cthm-14",14,8
2019,"chatham","cthm-14",14,0
2020,"chatham","cthm-14",14,1
2021,"chatham","cthm-14",14,10
2022,"chatham","cthm-14",14,4
2023,"chatham","cthm-14",14,6
2024,"chatham","cthm-14",14,3
2025,"chatham","cthm-14",14,6
2002,"durham","drhm-01",1,0
2003,"durham","drhm-01",1,5
2004,"durham","drhm-01",1,5
2005,"durham","drhm-01",1,8
2006,"durham","drhm-01",1,5
2007,"durham","drhm-01",1,6
2008,"durham","drhm-01",1,1
2009,"durham","drhm-01",1,3
2010,"durham","drhm-01",1,5
2011,"durham","drhm-01",1,4
2012,"durham","drhm-01",1,7
2013,"durham","drhm-01",1,4
2014,"durham","drhm-01",1,3
2015,"durham","drhm-01",1,6
2016,"durham","drhm-01",1,2
2017,"durham","drhm-01",1,7
2018,"durham","drhm-01",1,7
2019,"durham","drhm-01",1,1
2020,"durham","drhm-01",1,5
2021,"durham","drhm-01",1,13
2022,"durham","drhm-01",1,13
2023,"durham","drhm-01",1,5
2024,"durham","drhm-01",1,11
2025,"durham","drhm-01",1,6
2002,"durham","drhm-02",2,4
2003,"durham","drhm-02",2,0
2004,"durham","drhm-02",2,2
2005,"durham","drhm-02",2,5
2006,"durham","drhm-02",2,3
2007,"durham","drhm-02",2,6
2008,"durham","drhm-02",2,6
2009,"durham","drhm-02",2,3
2010,"durham","drhm-02",2,5
2011,"durham","drhm-02",2,5
2012,"durham","drhm-02",2,6
2013,"durham","drhm-02",2,1
2014,"durham","drhm-02",2,2
2015,"durham","drhm-02",2,4
2017,"durham","drhm-02",2,8
2018,"durham","drhm-02",2,2
2019,"durham","drhm-02",2,3
2020,"durham","drhm-02",2,5
2022,"durham","drhm-02",2,5
2023,"durham","drhm-02",2,6
2024,"durham","drhm-02",2,6
2025,"durham","drhm-02",2,6
2002,"durham","drhm-03",3,19
2003,"durham","drhm-03",3,12
2004,"durham","drhm-03",3,7
2005,"durham","drhm-03",3,8
2006,"durham","drhm-03",3,4
2007,"durham","drhm-03",3,6
2008,"durham","drhm-03",3,16
2009,"durham","drhm-03",3,7
2010,"durham","drhm-03",3,10
2011,"durham","drhm-03",3,10
2012,"durham","drhm-03",3,19
2013,"durham","drhm-03",3,14
2014,"durham","drhm-03",3,6
2015,"durham","drhm-03",3,7
2016,"durham","drhm-03",3,6
2017,"durham","drhm-03",3,12
2018,"durham","drhm-03",3,7
2019,"durham","drhm-03",3,7
2020,"durham","drhm-03",3,10
2021,"durham","drhm-03",3,4
2022,"durham","drhm-03",3,2
2023,"durham","drhm-03",3,0
2024,"durham","drhm-03",3,5
2025,"durham","drhm-03",3,6
2002,"durham","drhm-04",4,5
2003,"durham","drhm-04",4,2
2004,"durham","drhm-04",4,4
2005,"durham","drhm-04",4,5
2006,"durham","drhm-04",4,2
2007,"durham","drhm-04",4,4
2008,"durham","drhm-04",4,2
2009,"durham","drhm-04",4,3
2010,"durham","drhm-04",4,4
2011,"durham","drhm-04",4,5
2012,"durham","drhm-04",4,8
2013,"durham","drhm-04",4,5
2014,"durham","drhm-04",4,3
2018,"durham","drhm-04",4,4
2019,"durham","drhm-04",4,1
2020,"durham","drhm-04",4,5
2021,"durham","drhm-04",4,3
2022,"durham","drhm-04",4,5
2023,"durham","drhm-04",4,3
2024,"durham","drhm-04",4,2
2025,"durham","drhm-04",4,5
2002,"durham","drhm-05",5,21
2003,"durham","drhm-05",5,12
2004,"durham","drhm-05",5,7
2005,"durham","drhm-05",5,8
2006,"durham","drhm-05",5,17
2007,"durham","drhm-05",5,12
2008,"durham","drhm-05",5,14
2009,"durham","drhm-05",5,19
2010,"durham","drhm-05",5,13
2011,"durham","drhm-05",5,11
2012,"durham","drhm-05",5,9
2013,"durham","drhm-05",5,13
2014,"durham","drhm-05",5,11
2015,"durham","drhm-05",5,5
2016,"durham","drhm-05",5,3
2017,"durham","drhm-05",5,4
2018,"durham","drhm-05",5,2
2019,"durham","drhm-05",5,6
2020,"durham","drhm-05",5,6
2021,"durham","drhm-05",5,0
2022,"durham","drhm-05",5,2
2023,"durham","drhm-05",5,1
2024,"durham","drhm-05",5,4
2025,"durham","drhm-05",5,4
2002,"durham","drhm-06",6,16
2003,"durham","drhm-06",6,7
2004,"durham","drhm-06",6,15
2005,"durham","drhm-06",6,15
2006,"durham","drhm-06",6,14
2007,"durham","drhm-06",6,12
2008,"durham","drhm-06",6,8
2009,"durham","drhm-06",6,17
2010,"durham","drhm-06",6,15
2011,"durham","drhm-06",6,14
2012,"durham","drhm-06",6,7
2013,"durham","drhm-06",6,9
2014,"durham","drhm-06",6,9
2015,"durham","drhm-06",6,12
2016,"durham","drhm-06",6,7
2017,"durham","drhm-06",6,11
2018,"durham","drhm-06",6,12
2019,"durham","drhm-06",6,15
2020,"durham","drhm-06",6,15
2021,"durham","drhm-06",6,5
2022,"durham","drhm-06",6,16
2023,"durham","drhm-06",6,8
2024,"durham","drhm-06",6,12
2025,"durham","drhm-06",6,20
2002,"durham","drhm-07",7,6
2003,"durham","drhm-07",7,6
2004,"durham","drhm-07",7,1
2005,"durham","drhm-07",7,4
2006,"durham","drhm-07",7,8
2007,"durham","drhm-07",7,2
2008,"durham","drhm-07",7,3
2009,"durham","drhm-07",7,11
2010,"durham","drhm-07",7,8
2011,"durham","drhm-07",7,9
2012,"durham","drhm-07",7,3
2013,"durham","drhm-07",7,7
2015,"durham","drhm-07",7,4
2016,"durham","drhm-07",7,7
2017,"durham","drhm-07",7,1
2018,"durham","drhm-07",7,2
2019,"durham","drhm-07",7,3
2020,"durham","drhm-07",7,6
2021,"durham","drhm-07",7,7
2022,"durham","drhm-07",7,6
2023,"durham","drhm-07",7,2
2024,"durham","drhm-07",7,9
2025,"durham","drhm-07",7,5
2002,"durham","drhm-08",8,15
2003,"durham","drhm-08",8,17
2004,"durham","drhm-08",8,15
2005,"durham","drhm-08",8,11
2006,"durham","drhm-08",8,10
2007,"durham","drhm-08",8,12
2008,"durham","drhm-08",8,8
2011,"durham","drhm-08",8,14
2012,"durham","drhm-08",8,14
2013,"durham","drhm-08",8,12
2014,"durham","drhm-08",8,7
2015,"durham","drhm-08",8,8
2016,"durham","drhm-08",8,15
2017,"durham","drhm-08",8,13
2018,"durham","drhm-08",8,13
2019,"durham","drhm-08",8,9
2020,"durham","drhm-08",8,11
2021,"durham","drhm-08",8,14
2022,"durham","drhm-08",8,10
2023,"durham","drhm-08",8,12
2024,"durham","drhm-08",8,5
2025,"durham","drhm-08",8,7
