"year","county","route","route_num","count"
2014,"orange","orng-09",9,0
2015,"orange","orng-09",9,1
2016,"orange","orng-09",9,0
2019,"orange","orng-09",9,0
2020,"orange","orng-09",9,0
2021,"orange","orng-09",9,0
2022,"orange","orng-09",9,0
2023,"orange","orng-09",9,1
2024,"orange","orng-09",9,0
2025,"orange","orng-09",9,0
1999,"orange","orng-10",10,15
2000,"orange","orng-10",10,15
2001,"orange","orng-10",10,7
2002,"orange","orng-10",10,9
2003,"orange","orng-10",10,21
2004,"orange","orng-10",10,20
2005,"orange","orng-10",10,19
2006,"orange","orng-10",10,6
2007,"orange","orng-10",10,11
2008,"orange","orng-10",10,8
2009,"orange","orng-10",10,4
2012,"orange","orng-10",10,6
2013,"orange","orng-10",10,8
2016,"orange","orng-10",10,0
2017,"orange","orng-10",10,22
2018,"orange","orng-10",10,0
2019,"orange","orng-10",10,2
2020,"orange","orng-10",10,0
2021,"orange","orng-10",10,2
2023,"orange","orng-10",10,0
2024,"orange","orng-10",10,1
2025,"orange","orng-10",10,3
1999,"orange","orng-11",11,40
2000,"orange","orng-11",11,1
2001,"orange","orng-11",11,0
2002,"orange","orng-11",11,30
2003,"orange","orng-11",11,0
2004,"orange","orng-11",11,0
2005,"orange","orng-11",11,0
2006,"orange","orng-11",11,5
2007,"orange","orng-11",11,5
2008,"orange","orng-11",11,0
2009,"orange","orng-11",11,0
2017,"orange","orng-11",11,1
2018,"orange","orng-11",11,0
2019,"orange","orng-11",11,3
2020,"orange","orng-11",11,0
2021,"orange","orng-11",11,1
2022,"orange","orng-11",11,0
2023,"orange","orng-11",11,3
2024,"orange","orng-11",11,0
2025,"orange","orng-11",11,1
1999,"orange","orng-12",12,18
2000,"orange","orng-12",12,11
2001,"orange","orng-12",12,15
2002,"orange","orng-12",12,11
2003,"orange","orng-12",12,15
2004,"orange","orng-12",12,10
2005,"orange","orng-12",12,14
2006,"orange","orng-12",12,3
2007,"orange","orng-12",12,19
2008,"orange","orng-12",12,10
2009,"orange","orng-12",12,3
2010,"orange","orng-12",12,8
2011,"orange","orng-12",12,1
2012,"orange","orng-12",12,2
2013,"orange","orng-12",12,0
2014,"orange","orng-12",12,0
2015,"orange","orng-12",12,0
2016,"orange","orng-12",12,3
2017,"orange","orng-12",12,5
2018,"orange","orng-12",12,0
2019,"orange","orng-12",12,2
2020,"orange","orng-12",12,1
2021,"orange","orng-12",12,0
2022,"orange","orng-12",12,0
2023,"orange","orng-12",12,0
2024,"orange","orng-12",12,4
2025,"orange","orng-12",12,0
2000,"chatham","cthm-01",1,0
2001,"chatham","cthm-01",1,4
2002,"chatham","cthm-01",1,0
2003,"chatham","cthm-01",1,0
2004,"chatham","cthm-01",1,1
2005,"chatham","cthm-01",1,0
2006,"chatham","cthm-01",1,4
2007,"chatham","cthm-01",1,3
2008,"chatham","cthm-01",1,2
2009,"chatham","cthm-01",1,5
2010,"chatham","cthm-01",1,8
2011,"chatham","cthm-01",1,1
2012,"chatham","cthm-01",1,0
2013,"chatham","cthm-01",1,0
2014,"chatham","cthm-01",1,0
2015,"chatham","cthm-01",1,3
2016,"chatham","cthm-01",1,0
2017,"chatham","cthm-01",1,1
2018,"chatham","cthm-01",1,2
2019,"chatham","cthm-01",1,0
2020,"chatham","cthm-01",1,0
2021,"chatham","cthm-01",1,0
2022,"chatham","cthm-01",1,3
2023,"chatham","cthm-01",1,0
2024,"chatham","cthm-01",1,0
2025,"chatham","cthm-01",1,0
2000,"chatham","cthm-02",2,4
2001,"chatham","cthm-02",2,7
2002,"chatham","cthm-02",2,1
2003,"chatham","cthm-02",2,21
2004,"chatham","cthm-02",2,7
2005,"chatham","cthm-02",2,3
2006,"chatham","cthm-02",2,7
2007,"chatham","cthm-02",2,3
2008,"chatham","cthm-02",2,8
2009,"chatham","cthm-02",2,4
2010,"chatham","cthm-02",2,5
2011,"chatham","cthm-02",2,1
2012,"chatham","cthm-02",2,3
2013,"chatham","cthm-02",2,9
2014,"chatham","cthm-02",2,4
2015,"chatham","cthm-02",2,5
2016,"chatham","cthm-02",2,1
2017,"chatham","cthm-02",2,8
2018,"chatham","cthm-02",2,11
2019,"chatham","cthm-02",2,0
2020,"chatham","cthm-02",2,2
2021,"chatham","cthm-02",2,0
2022,"chatham","cthm-02",2,2
2023,"chatham","cthm-02",2,0
2024,"chatham","cthm-02",2,7
2025,"chatham","cthm-02",2,0
2000,"chatham","cthm-03",3,19
2001,"chatham","cthm-03",3,15
2002,"chatham","cthm-03",3,14
2003,"chatham","cthm-03",3,24
2004,"chatham","cthm-03",3,10
2005,"chatham","cthm-03",3,15
2006,"chatham","cthm-03",3,3
2007,"chatham","cthm-03",3,3
2008,"chatham","cthm-03",3,1
2009,"chatham","cthm-03",3,6
2010,"chatham","cthm-03",3,13
2011,"chatham","cthm-03",3,0
2012,"chatham","cthm-03",3,15
2013,"chatham","cthm-03",3,1
2014,"chatham","cthm-03",3,2
2015,"chatham","cthm-03",3,4
2016,"chatham","cthm-03",3,3
2017,"chatham","cthm-03",3,5
2018,"chatham","cthm-03",3,4
2019,"chatham","cthm-03",3,0
2020,"chatham","cthm-03",3,0
2021,"chatham","cthm-03",3,0
2022,"chatham","cthm-03",3,0
2023,"chatham","cthm-03",3,1
2024,"chatham","cthm-03",3,0
2025,"chatham","cthm-03",3,0
2000,"chatham","cthm-04",4,6
2001,"chatham","cthm-04",4,0
2002,"chatham","cthm-04",4,13
2003,"chatham","cthm-04",4,6
2004,"chatham","cthm-04",4,5
2005,"chatham","cthm-04",4,3
2006,"chatham","cthm-04",4,5
2007,"chatham","cthm-04",4,14
2008,"chatham","cthm-04",4,4
2009,"chatham","cthm-04",4,10
2010,"chatham","cthm-04",4,0
2011,"chatham","cthm-04",4,6
2012,"chatham","cthm-04",4,13
2013,"chatham","cthm-04",4,4
2014,"chatham","cthm-04",4,2
2015,"chatham","cthm-04",4,1
2016,"chatham","cthm-04",4,0
2017,"chatham","cthm-04",4,0
2018,"chatham","cthm-04",4,0
2019,"chatham","cthm-04",4,4
2020,"chatham","cthm-04",4,4
2021,"chatham","cthm-04",4,2
2022,"chatham","cthm-04",4,2
2023,"chatham","cthm-04",4,10
2024,"chatham","cthm-04",4,0
2025,"chatham","cthm-04",4,21
2000,"chatham","cthm-05",5,2
2001,"chatham","cthm-05",5,0
2002,"chatham","cthm-05",5,17
2003,"chatham","cthm-05",5,15
2004,"chatham","cthm-05",5,0
2005,"chatham","cthm-05",5,1
2006,"chatham","cthm-05",5,13
2007,"chatham","cthm-05",5,4
2008,"chatham","cthm-05",5,27
2009,"chatham","cthm-05",5,4
2010,"chatham","cthm-05",5,62
2011,"chatham","cthm-05",5,47
2012,"chatham","cthm-05",5,6
2013,"chatham","cthm-05",5,11
2014,"chatham","cthm-05",5,6
2015,"chatham","cthm-05",5,6
2016,"chatham","cthm-05",5,3
2017,"chatham","cthm-05",5,8
2018,"chatham","cthm-05",5,9
2019,"chatham","cthm-05",5,11
2020,"chatham","cthm-05",5,12
2021,"chatham","cthm-05",5,1
2022,"chatham","cthm-05",5,0
2023,"chatham","cthm-05",5,3
2024,"chatham","cthm-05",5,5
2025,"chatham","cthm-05",5,5
2000,"chatham","cthm-06",6,30
2001,"chatham","cthm-06",6,30
2002,"chatham","cthm-06",6,4
2003,"chatham","cthm-06",6,7
2004,"chatham","cthm-06",6,5
2005,"chatham","cthm-06",6,26
2006,"chatham","cthm-06",6,14
2007,"chatham","cthm-06",6,22
2008,"chatham","cthm-06",6,14
2009,"chatham","cthm-06",6,33
2010,"chatham","cthm-06",6,62
2018,"chatham","cthm-06",6,18
2019,"chatham","cthm-06",6,6
2020,"chatham","cthm-06",6,2
2021,"chatham","cthm-06",6,1
2022,"chatham","cthm-06",6,1
2023,"chatham","cthm-06",6,0
2024,"chatham","cthm-06",6,2
2025,"chatham","cthm-06",6,6
2000,"chatham","cthm-07",7,1
2001,"chatham","cthm-07",7,15
2002,"chatham","cthm-07",7,5
2003,"chatham","cthm-07",7,8
2004,"chatham","cthm-07",7,23
2005,"chatham","cthm-07",7,3
2006,"chatham","cthm-07",7,4
2007,"chatham","cthm-07",7,4
2008,"chatham","cthm-07",7,9
2009,"chatham","cthm-07",7,3
2010,"chatham","cthm-07",7,7
2011,"chatham","cthm-07",7,4
2012,"chatham","cthm-07",7,6
2013,"chatham","cthm-07",7,7
2014,"chatham","cthm-07",7,1
2015,"chatham","cthm-07",7,42
2016,"chatham","cthm-07",7,5
2017,"chatham","cthm-07",7,3
2018,"chatham","cthm-07",7,6
2019,"chatham","cthm-07",7,2
2020,"chatham","cthm-07",7,2
2021,"chatham","cthm-07",7,2
2022,"chatham","cthm-07",7,4
2023,"chatham","cthm-07",7,2
2024,"chatham","cthm-07",7,1
2025,"chatham","cthm-07",7,70
2000,"chatham","cthm-08",8,7
2001,"chatham","cthm-08",8,6
2002,"chatham","cthm-08",8,51
2003,"chatham","cthm-08",8,45
2004,"chatham","cthm-08",8,0
2005,"chatham","cthm-08",8,3
2006,"chatham","cthm-08",8,1
2007,"chatham","cthm-08",8,4
2008,"chatham","cthm-08",8,11
2009,"chatham","cthm-08",8,4
2010,"chatham","cthm-08",8,6
2011,"chatham","cthm-08",8,1
2012,"chatham","cthm-08",8,25
2013,"chatham","cthm-08",8,0
2014,"chatham","cthm-08",8,1
2015,"chatham","cthm-08",8,0
2016,"chatham","cthm-08",8,0
2017,"chatham","cthm-08",8,0
2019,"chatham","cthm-08",8,0
2020,"chatham","cthm-08",8,0
2021,"chatham","cthm-08",8,0
2022,"chatham","cthm-08",8,2
2023,"chatham","cthm-08",8,0
2024,"chatham","cthm-08",8,3
2025,"chatham","cthm-08",8,0
2000,"chatham","cthm-09",9,1
2001,"chatham","cthm-09",9,7
2002,"chatham","cthm-09",9,0
2003,"chatham","cthm-09",9,0
2005,"chatham","cthm-09",9,1
2006,"chatham","cthm-09",9,3
2007,"chatham","cthm-09",9,0
2008,"chatham","cthm-09",9,0
2009,"chatham","cthm-09",9,5
2010,"chatham","cthm-09",9,7
2011,"chatham","cthm-09",9,4
2012,"chatham","cthm-09",9,0
2013,"chatham","cthm-09",9,1
2014,"chatham","cthm-09",9,0
2015,"chatham","cthm-09",9,0
2016,"chatham","cthm-09",9,3
2017,"chatham","cthm-09",9,1
2018,"chatham","cthm-09",9,4
2019,"chatham","cthm-09",9,1
2020,"chatham","cthm-09",9,2
2021,"chatham","cthm-09",9,0
2022,"chatham","cthm-09",9,0
2023,"chatham","cthm-09",9,3
2024,"chatham","cthm-09",9,2
2025,"chatham","cthm-09",9,0
2000,"chatham","cthm-10",10,24
2001,"chatham","cthm-10",10,16
2002,"chatham","cthm-10",10,0
2003,"chatham","cthm-10",10,1
2004,"chatham","cthm-10",10,3
2005,"chatham","cthm-10",10,1
2006,"chatham","cthm-10",10,0
2007,"chatham","cthm-10",10,3
2008,"chatham","cthm-10",10,2
2009,"chatham","cthm-10",10,3
2010,"chatham","cthm-10",10,0
2011,"chatham","cthm-10",10,1
2012,"chatham","cthm-10",10,16
2013,"chatham","cthm-10",10,2
2015,"chatham","cthm-10",10,0
2016,"chatham","cthm-10",10,0
2017,"chatham","cthm-10",10,1
2018,"chatham","cthm-10",10,2
2019,"chatham","cthm-10",10,0
2020,"chatham","cthm-10",10,1
2021,"chatham","cthm-10",10,0
2022,"chatham","cthm-10",10,0
2023,"chatham","cthm-10",10,1
2024,"chatham","cthm-10",10,7
2025,"chatham","cthm-10",10,0
2000,"chatham","cthm-11",11,1
2001,"chatham","cthm-11",11,2
2002,"chatham","cthm-11",11,0
2003,"chatham","cthm-11",11,0
2005,"chatham","cthm-11",11,1
2006,"chatham","cthm-11",11,8
2007,"chatham","cthm-11",11,17
2008,"chatham","cthm-11",11,10
2009,"chatham","cthm-11",11,4
2010,"chatham","cthm-11",11,1
2011,"chatham","cthm-11",11,5
2012,"chatham","cthm-11",11,2
2013,"chatham","cthm-11",11,3
2016,"chatham","cthm-11",11,0
2020,"chatham","cthm-11",11,1
2022,"chatham","cthm-11",11,0
2023,"chatham","cthm-11",11,0
2024,"chatham","cthm-11",11,0
2025,"chatham","cthm-11",11,2
2000,"chatham","cthm-12",12,0
2001,"chatham","cthm-12",12,6
2002,"chatham","cthm-12",12,8
2003,"chatham","cthm-12",12,10
2004,"chatham","cthm-12",12,0
2005,"chatham","cthm-12",12,17
2006,"chatham","cthm-12",12,13
2007,"chatham","cthm-12",12,5
2008,"chatham","cthm-12",12,3
2009,"chatham","cthm-12",12,0
2017,"chatham","cthm-12",12,7
2019,"chatham","cthm-12",12,8
2020,"chatham","cthm-12",12,2
2021,"chatham","cthm-12",12,4
2022,"chatham","cthm-12",12,8
2023,"chatham","cthm-12",12,3
2024,"chatham","cthm-12",12,2
2025,"chatham","cthm-12",12,1
2000,"chatham","cthm-13",13,0
2001,"chatham","cthm-13",13,0
2002,"chatham","cthm-13",13,0
2003,"chatham","cthm-13",13,0
2004,"chatham","cthm-13",13,0
2005,"chatham","cthm-13",13,0
2006,"chatham","cthm-13",13,4
2007,"chatham","cthm-13",13,2
2008,"chatham","cthm-13",13,37
2009,"chatham","cthm-13",13,12
2010,"chatham","cthm-13",13,21
2011,"chatham","cthm-13",13,52
2012,"chatham","cthm-13",13,19
2013,"chatham","cthm-13",13,10
2014,"chatham","cthm-13",13,34
2015,"chatham","cthm-13",13,20
2016,"chatham","cthm-13",13,15
2017,"chatham","cthm-13",13,5
2018,"chatham","cthm-13",13,1
2019,"chatham","cthm-13",13,4
2020,"chatham","cthm-13",13,9
2021,"chatham","cthm-13",13,9
2022,"chatham","cthm-13",13,7
2023,"chatham","cthm-13",13,7
2024,"chatham","cthm-13",13,7
2025,"chatham","cthm-13",13,6
2000,"chatham","cthm-14",14,14
2001,"chatham","cthm-14",14,10
2002,"chatham","cthm-14",14,17
2003,"chatham","cthm-14",14,4
2004,"chatham","cthm-14",14,14
2005,"chatham","cthm-14",14,65
2006,"chatham","cthm-14",14,8
2007,"chatham","cthm-14",14,51
2008,"chatham","cthm-14",14,10
2009,"chatham","cthm-14",14,8
2014,"chatham","cthm-14",14,2
2015,"chatham","cthm-14",14,2
2019,"chatham","cthm-14",14,0
2020,"chatham","cthm-14",14,0
2021,"chatham","cthm-14",14,0
2022,"chatham","cthm-14",14,0
2023,"chatham","cthm-14",14,1
2024,"chatham","cthm-14",14,4
2025,"chatham","cthm-14",14,2
2002,"durham","drhm-01",1,7
2003,"durham","drhm-01",1,1
2004,"durham","drhm-01",1,14
2005,"durham","drhm-01",1,3
2006,"durham","drhm-01",1,8
2007,"durham","drhm-01",1,4
2008,"durham","drhm-01",1,4
2009,"durham","drhm-01",1,1
2010,"durham","drhm-01",1,4
2011,"durham","drhm-01",1,0
2012,"durham","drhm-01",1,0
2013,"durham","drhm-01",1,0
2014,"durham","drhm-01",1,0
2015,"durham","drhm-01",1,1
2016,"durham","drhm-01",1,0
2017,"durham","drhm-01",1,7
2018,"durham","drhm-01",1,0
2019,"durham","drhm-01",1,28
2020,"durham","drhm-01",1,6
2021,"durham","drhm-01",1,0
2022,"durham","drhm-01",1,3
2023,"durham","drhm-01",1,0
2024,"durham","drhm-01",1,1
2025,"durham","drhm-01",1,1
2002,"durham","drhm-02",2,72
2003,"durham","drhm-02",2,6
2004,"durham","drhm-02",2,1
2005,"durham","drhm-02",2,0
2006,"durham","drhm-02",2,12
2007,"durham","drhm-02",2,0
2008,"durham","drhm-02",2,4
2009,"durham","drhm-02",2,11
2010,"durham","drhm-02",2,0
2011,"durham","drhm-02",2,17
2012,"durham","drhm-02",2,7
2013,"durham","drhm-02",2,4
2014,"durham","drhm-02",2,2
2015,"durham","drhm-02",2,2
2017,"durham","drhm-02",2,2
2018,"durham","drhm-02",2,3
2019,"durham","drhm-02",2,0
2020,"durham","drhm-02",2,0
2022,"durham","drhm-02",2,0
2023,"durham","drhm-02",2,2
2024,"durham","drhm-02",2,0
2025,"durham","drhm-02",2,1
2002,"durham","drhm-03",3,32
2003,"durham","drhm-03",3,31
2004,"durham","drhm-03",3,25
2005,"durham","drhm-03",3,5
2006,"durham","drhm-03",3,22
2007,"durham","drhm-03",3,11
2008,"durham","drhm-03",3,36
2009,"durham","drhm-03",3,79
2010,"durham","drhm-03",3,62
2011,"durham","drhm-03",3,62
2012,"durham","drhm-03",3,56
2013,"durham","drhm-03",3,16
2014,"durham","drhm-03",3,1
2015,"durham","drhm-03",3,5
2016,"durham","drhm-03",3,2
2017,"durham","drhm-03",3,2
2018,"durham","drhm-03",3,1
2019,"durham","drhm-03",3,4
2020,"durham","drhm-03",3,0
2021,"durham","drhm-03",3,0
2022,"durham","drhm-03",3,4
2023,"durham","drhm-03",3,4
2024,"durham","drhm-03",3,0
2025,"durham","drhm-03",3,3
2002,"durham","drhm-04",4,5
2003,"durham","drhm-04",4,1
2004,"durham","drhm-04",4,4
2005,"durham","drhm-04",4,5
2006,"durham","drhm-04",4,6
2007,"durham","drhm-04",4,13
2008,"durham","drhm-04",4,8
2009,"durham","drhm-04",4,12
2010,"durham","drhm-04",4,9
2011,"durham","drhm-04",4,2
2012,"durham","drhm-04",4,9
2013,"durham","drhm-04",4,12
2014,"durham","drhm-04",4,8
2018,"durham","drhm-04",4,3
2019,"durham","drhm-04",4,3
2020,"durham","drhm-04",4,6
2021,"durham","drhm-04",4,6
2022,"durham","drhm-04",4,1
2023,"durham","drhm-04",4,0
2024,"durham","drhm-04",4,0
2025,"durham","drhm-04",4,1
2002,"durham","drhm-05",5,1
2003,"durham","drhm-05",5,5
2004,"durham","drhm-05",5,1
2005,"durham","drhm-05",5,11
2006,"durham","drhm-05",5,19
2007,"durham","drhm-05",5,3
2008,"durham","drhm-05",5,3
2009,"durham","drhm-05",5,6
2010,"durham","drhm-05",5,1
2011,"durham","drhm-05",5,13
2012,"durham","drhm-05",5,6
2013,"durham","drhm-05",5,1
2014,"durham","drhm-05",5,0
2015,"durham","drhm-05",5,3
2016,"durham","drhm-05",5,0
2017,"durham","drhm-05",5,0
2018,"durham","drhm-05",5,1
2019,"durham","drhm-05",5,2
2020,"durham","drhm-05",5,5
2021,"durham","drhm-05",5,0
2022,"durham","drhm-05",5,12
2023,"durham","drhm-05",5,0
2024,"durham","drhm-05",5,1
2025,"durham","drhm-05",5,1
2002,"durham","drhm-06",6,0
2003,"durham","drhm-06",6,3
2004,"durham","drhm-06",6,15
2005,"durham","drhm-06",6,6
2006,"durham","drhm-06",6,14
2007,"durham","drhm-06",6,12
2008,"durham","drhm-06",6,23
2009,"durham","drhm-06",6,8
2010,"durham","drhm-06",6,0
2011,"durham","drhm-06",6,3
2012,"durham","drhm-06",6,10
2013,"durham","drhm-06",6,7
2014,"durham","drhm-06",6,9
2015,"durham","drhm-06",6,3
2016,"durham","drhm-06",6,1
2017,"durham","drhm-06",6,12
2018,"durham","drhm-06",6,2
2019,"durham","drhm-06",6,12
2020,"durham","drhm-06",6,9
2021,"durham","drhm-06",6,12
2022,"durham","drhm-06",6,0
2023,"durham","drhm-06",6,0
2024,"durham","drhm-06",6,0
2025,"durham","drhm-06",6,0
2002,"durham","drhm-07",7,3
2003,"durham","drhm-07",7,6
2004,"durham","drhm-07",7,0
2005,"durham","drhm-07",7,4
2006,"durham","drhm-07",7,3
2007,"durham","drhm-07",7,2
2008,"durham","drhm-07",7,1
2009,"durham","drhm-07",7,0
2010,"durham","drhm-07",7,30
2011,"durham","drhm-07",7,0
2012,"durham","drhm-07",7,1
2013,"durham","drhm-07",7,1
2015,"durham","drhm-07",7,16
2016,"durham","drhm-07",7,0
2017,"durham","drhm-07",7,1
2018,"durham","drhm-07",7,0
2019,"durham","drhm-07",7,21
2020,"durham","drhm-07",7,3
2021,"durham","drhm-07",7,3
2022,"durham","drhm-07",7,10
2023,"durham","drhm-07",7,0
2024,"durham","drhm-07",7,0
2025,"durham","drhm-07",7,1
2002,"durham","drhm-08",8,3
2003,"durham","drhm-08",8,10
2004,"durham","drhm-08",8,5
2005,"durham","drhm-08",8,10
2006,"durham","drhm-08",8,15
2007,"durham","drhm-08",8,0
2008,"durham","drhm-08",8,11
2011,"durham","drhm-08",8,3
2012,"durham","drhm-08",8,0
2013,"durham","drhm-08",8,5
2014,"durham","drhm-08",8,2
2015,"durham","drhm-08",8,7
2016,"durham","drhm-08",8,19
2017,"durham","drhm-08",8,2
2018,"durham","drhm-08",8,2
2019,"durham","drhm-08",8,14
2020,"durham","drhm-08",8,2
2021,"durham","drhm-08",8,6
2022,"durham","drhm-08",8,0
2023,"durham","drhm-08",8,1
2024,"durham","drhm-08",8,5
2025,"durham","drhm-08",8,1
